outlink_url,article_url,author_url,outlink,author
http://time.com/5107499/record-number-of-women-are-running-for-office/,https://www.nytimes.com/2018/01/20/opinion/hillary-clinton-politics-future.html,https://www.nytimes.com/column/gail-collins,time.com,gail-collins
http://www.cnn.com/2018/01/16/health/montreal-cognitive-assessment-mental-health-trump/index.html,https://www.nytimes.com/2018/01/17/opinion/donald-trump-physical-mental-health.html,https://www.nytimes.com/column/gail-collins,cnn.com,gail-collins
https://www.wilsoncenter.org/person/john-milton-cooper,https://www.nytimes.com/2018/01/17/opinion/donald-trump-physical-mental-health.html,https://www.nytimes.com/column/gail-collins,wilsoncenter.org,gail-collins
https://www.nytimes.com/2018/01/04/climate/trump-offshore-drilling.html,https://www.nytimes.com/2018/01/12/opinion/so-its-one-two-three-strikes-youre-out.html,https://www.nytimes.com/column/gail-collins,nytimes.com,gail-collins
https://www.outsideonline.com/2268661/department-interior,https://www.nytimes.com/2018/01/12/opinion/so-its-one-two-three-strikes-youre-out.html,https://www.nytimes.com/column/gail-collins,outsideonline.com,gail-collins
https://www.washingtonpost.com/news/powerpost/wp/2017/03/23/in-a-first-for-the-government-dogs-will-be-welcome-at-the-interior-department/?utm_term=.86cbb1d18ed5,https://www.nytimes.com/2018/01/12/opinion/so-its-one-two-three-strikes-youre-out.html,https://www.nytimes.com/column/gail-collins,washingtonpost.com,gail-collins
https://www.nytimes.com/2018/01/08/opinion/zinke-offshore-oil-drilling.html,https://www.nytimes.com/2018/01/12/opinion/so-its-one-two-three-strikes-youre-out.html,https://www.nytimes.com/column/gail-collins,nytimes.com,gail-collins
https://twitter.com/realDonaldTrump/status/951813216291708928?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet,https://www.nytimes.com/2018/01/12/opinion/so-its-one-two-three-strikes-youre-out.html,https://www.nytimes.com/column/gail-collins,twitter.com,gail-collins
https://www.wsj.com/articles/transcript-of-donald-trump-interview-with-the-wall-street-journal-1515715481,https://www.nytimes.com/2018/01/12/opinion/so-its-one-two-three-strikes-youre-out.html,https://www.nytimes.com/column/gail-collins,wsj.com,gail-collins
https://www.hollywoodreporter.com/news/michael-wolff-my-insane-year-inside-trumps-white-house-1071504,https://www.nytimes.com/2018/01/05/opinion/trump-border-wall-daca.html,https://www.nytimes.com/column/gail-collins,hollywoodreporter.com,gail-collins
https://www.migrationpolicy.org/news/daca-holders-set-begin-losing-protections-growing-numbers-next-march-reaching-average-915-day,https://www.nytimes.com/2018/01/05/opinion/trump-border-wall-daca.html,https://www.nytimes.com/column/gail-collins,migrationpolicy.org,gail-collins
https://www.nytimes.com/interactive/2017/11/08/upshot/eight-ways-to-build-a-border-wall-prototypes-mexico.html,https://www.nytimes.com/2018/01/05/opinion/trump-border-wall-daca.html,https://www.nytimes.com/column/gail-collins,nytimes.com,gail-collins
https://www.washingtonpost.com/news/retropolis/wp/2018/01/02/the-ups-and-mostly-downs-of-trump-shuttle-the-presidents-long-defunct-airline/?utm_term=.9ec91add4f4d,https://www.nytimes.com/2018/01/03/opinion/trump-korea-button-nuclear.html,https://www.nytimes.com/column/gail-collins,washingtonpost.com,gail-collins
